bag_id,animal_id,fold_id,seed,variant,true_label5,frame_count,available_good_frames,mean_unique_frames,repeat_agreement_with_reference,modal_consistency,mean_abs_bcs_change,expected_bcs_sd,mean_total_variation,repeated_accuracy
BCS4__Cow_19,Cow_19,0,2027,V_single,2,6,57,6.0,1.0,1.0,0.0,0.06884438267352781,0.10340578854084015,0.0
BCS4__Cow_19,Cow_19,0,2027,V_single,2,12,57,12.0,1.0,1.0,0.0,0.04540562925783393,0.12284419685602188,0.0
BCS4__Cow_19_0037,Cow_19,0,2027,V_single,2,1,5,1.0,1.0,1.0,0.0,0.027209982615778686,0.01806238852441311,1.0
BCS4__Cow_19_0037,Cow_19,0,2027,V_single,2,3,5,3.0,1.0,1.0,0.0,0.010918519207672082,0.019095901399850845,1.0
BCS4__Cow_19_0037,Cow_19,0,2027,V_single,2,6,5,3.6,1.0,1.0,0.0,0.009442334562929535,0.018166394904255867,1.0
BCS4__Cow_19_0037,Cow_19,0,2027,V_single,2,12,5,4.6,1.0,1.0,0.0,0.007613296564265251,0.021470144391059875,1.0
BCS4__Cow_2,Cow_2,0,2027,V_single,2,1,13,1.0,1.0,1.0,0.0,0.013936246836036793,0.011095961555838585,0.0
BCS4__Cow_2,Cow_2,0,2027,V_single,2,3,13,3.0,1.0,1.0,0.0,0.007992268079297824,0.007082575466483831,0.0
BCS4__Cow_2,Cow_2,0,2027,V_single,2,6,13,6.0,1.0,1.0,0.0,0.004839296310462135,0.005363264121115208,0.0
BCS4__Cow_2,Cow_2,0,2027,V_single,2,12,13,12.0,1.0,1.0,0.0,0.0012083323792127323,0.00332073331810534,0.0
BCS4__Cow_23,Cow_23,0,2027,V_single,2,1,18,1.0,1.0,1.0,0.0,0.030202665630930547,0.021298298612236977,1.0
BCS4__Cow_23,Cow_23,0,2027,V_single,2,3,18,3.0,1.0,1.0,0.0,0.02239510294664501,0.013200303539633751,1.0
BCS4__Cow_23,Cow_23,0,2027,V_single,2,6,18,6.0,1.0,1.0,0.0,0.01365088926969489,0.013293680734932423,1.0
BCS4__Cow_23,Cow_23,0,2027,V_single,2,12,18,12.0,1.0,1.0,0.0,0.008697014726875287,0.012291884049773216,1.0
BCS4__Cow_31,Cow_31,0,2027,V_single,2,1,12,1.0,1.0,1.0,0.0,0.046331516328312956,0.03650405630469322,0.0
BCS4__Cow_31,Cow_31,0,2027,V_single,2,3,12,3.0,1.0,1.0,0.0,0.020465883913819326,0.03997189179062843,0.0
BCS4__Cow_31,Cow_31,0,2027,V_single,2,6,12,6.0,1.0,1.0,0.0,0.015596866748045281,0.03873778134584427,0.0
BCS4__Cow_31,Cow_31,0,2027,V_single,2,12,12,12.0,1.0,1.0,0.0,6.708771827232882e-08,0.03819793835282326,0.0
BCS4__Cow_32_0035,Cow_32,0,2027,V_single,2,1,8,1.0,0.8,0.8,0.2,0.13395107516254756,0.11567656695842743,0.2
BCS4__Cow_32_0035,Cow_32,0,2027,V_single,2,3,8,3.0,1.0,1.0,0.0,0.06888310236738263,0.07696874439716339,0.0
BCS4__Cow_32_0035,Cow_32,0,2027,V_single,2,6,8,6.0,1.0,1.0,0.0,0.028712668710080685,0.06998230516910553,0.0
BCS4__Cow_32_0035,Cow_32,0,2027,V_single,2,12,8,6.48,1.0,1.0,0.0,0.036168250422133584,0.07947979122400284,0.0
BCS4__Cow_44_1,Cow_44,0,2027,V_single,2,1,22,1.0,0.72,0.72,0.28,0.04454515540811498,0.030132854357361794,0.72
BCS4__Cow_44_1,Cow_44,0,2027,V_single,2,3,22,3.0,1.0,1.0,0.0,0.02423742157034256,0.02314295992255211,1.0
BCS4__Cow_44_1,Cow_44,0,2027,V_single,2,6,22,6.0,1.0,1.0,0.0,0.014977253403445261,0.016198644414544106,1.0
BCS4__Cow_44_1,Cow_44,0,2027,V_single,2,12,22,12.0,1.0,1.0,0.0,0.008637930584754329,0.015979917719960213,1.0
BCS4__Cow_51,Cow_51,0,2027,V_single,2,1,4,1.0,0.3,0.7,0.7,0.1535211578756037,0.15182162821292877,0.7
BCS4__Cow_51,Cow_51,0,2027,V_single,2,3,4,3.0,0.0,1.0,1.0,0.048792497013757916,0.17523621022701263,1.0
BCS4__Cow_51,Cow_51,0,2027,V_single,2,6,4,3.1,0.14,0.86,0.86,0.05980478964888145,0.16701820492744446,0.86
BCS4__Cow_51,Cow_51,0,2027,V_single,2,12,4,3.84,0.0,1.0,1.0,0.038628005105902904,0.1705607920885086,1.0
BCS4__Cow_51_0035,Cow_51,0,2027,V_single,2,1,4,1.0,1.0,1.0,0.0,0.021559453989409144,0.02162075787782669,1.0
BCS4__Cow_51_0035,Cow_51,0,2027,V_single,2,3,4,3.0,1.0,1.0,0.0,0.00708972408826563,0.018192322924733162,1.0
BCS4__Cow_51_0035,Cow_51,0,2027,V_single,2,6,4,3.4,1.0,1.0,0.0,0.0076368456982458905,0.019880205392837524,1.0
BCS4__Cow_51_0035,Cow_51,0,2027,V_single,2,12,4,3.92,1.0,1.0,0.0,0.007019129165344565,0.01881861500442028,1.0
BCS4__Cow_7,Cow_7,0,2027,V_single,2,1,15,1.0,1.0,1.0,0.0,0.014065132355263096,0.015074420720338821,0.0
BCS4__Cow_7,Cow_7,0,2027,V_single,2,3,15,3.0,1.0,1.0,0.0,0.006934597952061997,0.013900535181164742,0.0
BCS4__Cow_7,Cow_7,0,2027,V_single,2,6,15,6.0,1.0,1.0,0.0,0.004454503777709727,0.013598275370895863,0.0
BCS4__Cow_7,Cow_7,0,2027,V_single,2,12,15,12.0,1.0,1.0,0.0,0.001637640483330614,0.014080619439482689,0.0
BCS5__Cow_15,Cow_15,0,2027,V_single,3,1,25,1.0,1.0,1.0,0.0,0.0590175556460723,0.06079966574907303,0.0
BCS5__Cow_15,Cow_15,0,2027,V_single,3,3,25,3.0,1.0,1.0,0.0,0.025892191875155204,0.051510248333215714,0.0
BCS5__Cow_15,Cow_15,0,2027,V_single,3,6,25,6.0,1.0,1.0,0.0,0.020965640007530505,0.05547002702951431,0.0
BCS5__Cow_15,Cow_15,0,2027,V_single,3,12,25,12.0,1.0,1.0,0.0,0.011339785065880015,0.05502234399318695,0.0
BCS5__Cow_17_17,Cow_17,0,2027,V_single,3,1,6,1.0,1.0,1.0,0.0,0.017307112967135895,0.009784645400941372,1.0
BCS5__Cow_17_17,Cow_17,0,2027,V_single,3,3,6,3.0,1.0,1.0,0.0,0.007605680515162202,0.007036411203444004,1.0
BCS5__Cow_17_17,Cow_17,0,2027,V_single,3,6,6,6.0,1.0,1.0,0.0,6.23720909951186e-08,0.0054800426587462425,1.0
BCS5__Cow_17_17,Cow_17,0,2027,V_single,3,12,6,5.26,1.0,1.0,0.0,0.004396786739145347,0.00566677562892437,1.0
BCS5__Cow_21,Cow_21,0,2027,V_single,3,1,18,1.0,1.0,1.0,0.0,0.023809897829960278,0.010059029795229435,0.0
BCS5__Cow_21,Cow_21,0,2027,V_single,3,3,18,3.0,1.0,1.0,0.0,0.009129204190923862,0.007367406506091356,0.0
BCS5__Cow_21,Cow_21,0,2027,V_single,3,6,18,6.0,1.0,1.0,0.0,0.0057438148543190945,0.006258612964302301,0.0
BCS5__Cow_21,Cow_21,0,2027,V_single,3,12,18,12.0,1.0,1.0,0.0,0.00263543489836682,0.005164377856999636,0.0
BCS5__Cow_23_1067,Cow_23,0,2027,V_single,3,1,5,1.0,1.0,1.0,0.0,0.012347028522528078,0.012038072571158409,1.0
BCS5__Cow_23_1067,Cow_23,0,2027,V_single,3,3,5,3.0,1.0,1.0,0.0,0.005276996384548106,0.009051711298525333,1.0
BCS5__Cow_23_1067,Cow_23,0,2027,V_single,3,6,5,3.74,1.0,1.0,0.0,0.0046830949588722495,0.008052822202444077,1.0
BCS5__Cow_23_1067,Cow_23,0,2027,V_single,3,12,5,4.72,1.0,1.0,0.0,0.003353580588495379,0.007919794879853725,1.0
BCS5__Cow_25,Cow_25,0,2027,V_single,3,1,29,1.0,0.64,0.64,0.36,0.13193946212663157,0.06935685873031616,0.0
BCS5__Cow_25,Cow_25,0,2027,V_single,3,3,29,3.0,0.72,0.72,0.28,0.06314409592207465,0.03772130608558655,0.0
BCS5__Cow_25,Cow_25,0,2027,V_single,3,6,29,6.0,0.64,0.64,0.36,0.050072300289717674,0.03609992191195488,0.0
BCS5__Cow_25,Cow_25,0,2027,V_single,3,12,29,12.0,0.6,0.6,0.4,0.025186024985348464,0.031005308032035828,0.0
BCS5__Cow_31_15,Cow_31,0,2027,V_single,3,1,3,1.0,1.0,1.0,0.0,0.029299485008532616,0.01834268309175968,1.0
BCS5__Cow_31_15,Cow_31,0,2027,V_single,3,3,3,3.0,1.0,1.0,0.0,7.046956517752953e-08,0.021745968610048294,1.0
BCS5__Cow_31_15,Cow_31,0,2027,V_single,3,6,3,2.8,1.0,1.0,0.0,0.01161134935613262,0.022133557125926018,1.0
BCS5__Cow_31_15,Cow_31,0,2027,V_single,3,12,3,2.94,1.0,1.0,0.0,0.009449458591517936,0.02159290760755539,1.0
BCS5__Cow_31_2024,Cow_31,0,2027,V_single,3,1,5,1.0,1.0,1.0,0.0,0.039056918282082,0.03832412511110306,0.0
BCS5__Cow_31_2024,Cow_31,0,2027,V_single,3,3,5,3.0,1.0,1.0,0.0,0.01712079821657723,0.036279816180467606,0.0
BCS5__Cow_31_2024,Cow_31,0,2027,V_single,3,6,5,3.62,1.0,1.0,0.0,0.015284538809272512,0.035824526101350784,0.0
BCS5__Cow_31_2024,Cow_31,0,2027,V_single,3,12,5,4.72,1.0,1.0,0.0,0.011462274752969306,0.035356950014829636,0.0
BCS5__Cow_32,Cow_32,0,2027,V_single,3,1,5,1.0,1.0,1.0,0.0,0.07633388179168868,0.044550567865371704,1.0
BCS5__Cow_32,Cow_32,0,2027,V_single,3,3,5,3.0,1.0,1.0,0.0,0.03629868397870532,0.02624952606856823,1.0
BCS5__Cow_32,Cow_32,0,2027,V_single,3,6,5,3.66,1.0,1.0,0.0,0.02867245533794718,0.02100970596075058,1.0
BCS5__Cow_32,Cow_32,0,2027,V_single,3,12,5,4.72,1.0,1.0,0.0,0.020972624343825262,0.023308463394641876,1.0
BCS5__Cow_44_3008,Cow_44,0,2027,V_single,3,1,3,1.0,1.0,1.0,0.0,0.008120543676338524,0.004590058233588934,1.0
BCS5__Cow_44_3008,Cow_44,0,2027,V_single,3,3,3,3.0,1.0,1.0,0.0,7.400353708891856e-08,0.0035237118136137724,1.0
BCS5__Cow_44_3008,Cow_44,0,2027,V_single,3,6,3,2.78,1.0,1.0,0.0,0.003066097427544085,0.0030102443415671587,1.0
BCS5__Cow_44_3008,Cow_44,0,2027,V_single,3,12,3,2.96,1.0,1.0,0.0,0.0022789062563663893,0.00315483333542943,1.0
BCS5__Cow_45,Cow_45,0,2027,V_single,3,1,24,1.0,0.68,0.68,0.32,0.025134641957368142,0.01474178209900856,0.32
BCS5__Cow_45,Cow_45,0,2027,V_single,3,3,24,3.0,0.82,0.82,0.18,0.010124026173832635,0.008710135705769062,0.18
BCS5__Cow_45,Cow_45,0,2027,V_single,3,6,24,6.0,0.98,0.98,0.02,0.0077934549155371634,0.0061788298189640045,0.02
BCS5__Cow_45,Cow_45,0,2027,V_single,3,12,24,12.0,1.0,1.0,0.0,0.004565298436787691,0.004056266974657774,0.0
BCS5__Cow_53_30,Cow_53,0,2027,V_single,3,1,4,1.0,1.0,1.0,0.0,0.011086955803392362,0.010071149095892906,1.0
BCS5__Cow_53_30,Cow_53,0,2027,V_single,3,3,4,3.0,1.0,1.0,0.0,0.0041497062792799815,0.009061076678335667,1.0
BCS5__Cow_53_30,Cow_53,0,2027,V_single,3,6,4,3.2,1.0,1.0,0.0,0.0056503721727239956,0.009084377437829971,1.0
BCS5__Cow_53_30,Cow_53,0,2027,V_single,3,12,4,3.86,1.0,1.0,0.0,0.003120859211767459,0.009085717611014843,1.0
BCS5__Cow_7_6022,Cow_7,0,2027,V_single,3,1,3,1.0,1.0,1.0,0.0,0.017597051599830788,0.009128016419708729,0.0
BCS5__Cow_7_6022,Cow_7,0,2027,V_single,3,3,3,3.0,1.0,1.0,0.0,3.2181410645015596e-08,0.008983451873064041,0.0
BCS5__Cow_7_6022,Cow_7,0,2027,V_single,3,6,3,2.68,1.0,1.0,0.0,0.007190508952418046,0.00981445237994194,0.0
BCS5__Cow_7_6022,Cow_7,0,2027,V_single,3,12,3,2.96,1.0,1.0,0.0,0.00479720314370043,0.009801165200769901,0.0
BCS6__Cow_16_06,Cow_16,0,2027,V_single,4,1,62,1.0,1.0,1.0,0.0,0.012631401288702623,0.008886376395821571,1.0
BCS6__Cow_16_06,Cow_16,0,2027,V_single,4,3,62,3.0,1.0,1.0,0.0,0.007866917179981983,0.010546169243752956,1.0
BCS6__Cow_16_06,Cow_16,0,2027,V_single,4,6,62,6.0,1.0,1.0,0.0,0.004764156333403814,0.008163848891854286,1.0
BCS6__Cow_16_06,Cow_16,0,2027,V_single,4,12,62,12.0,1.0,1.0,0.0,0.003077976026422563,0.008025542832911015,1.0
BCS6__Cow_19_29,Cow_19,0,2027,V_single,4,1,52,1.0,1.0,1.0,0.0,0.01569680045741584,0.017493806779384613,1.0
BCS6__Cow_19_29,Cow_19,0,2027,V_single,4,3,52,3.0,1.0,1.0,0.0,0.009867243363402636,0.016213176771998405,1.0
BCS6__Cow_19_29,Cow_19,0,2027,V_single,4,6,52,6.0,1.0,1.0,0.0,0.0066646324373998925,0.015607083216309547,1.0
BCS6__Cow_19_29,Cow_19,0,2027,V_single,4,12,52,12.0,1.0,1.0,0.0,0.004863440216325793,0.016370179131627083,1.0
BCS6__Cow_2_6006,Cow_2,0,2027,V_single,4,1,31,1.0,1.0,1.0,0.0,0.005097213254643766,0.005243963561952114,1.0
BCS6__Cow_2_6006,Cow_2,0,2027,V_single,4,3,31,3.0,1.0,1.0,0.0,0.002888062431305051,0.006113378796726465,1.0
BCS6__Cow_2_6006,Cow_2,0,2027,V_single,4,6,31,6.0,1.0,1.0,0.0,0.0017789361739528305,0.005258879158645868,1.0
BCS6__Cow_2_6006,Cow_2,0,2027,V_single,4,12,31,12.0,1.0,1.0,0.0,0.0011301273799289259,0.00549975223839283,1.0
BCS6__Cow_32_34,Cow_32,0,2027,V_single,4,1,7,1.0,1.0,1.0,0.0,0.00560968081508506,0.0032341897021979094,1.0
BCS6__Cow_32_34,Cow_32,0,2027,V_single,4,3,7,3.0,1.0,1.0,0.0,0.00228912835741858,0.0022829368244856596,1.0
BCS6__Cow_32_34,Cow_32,0,2027,V_single,4,6,7,6.0,1.0,1.0,0.0,0.0006700839534888359,0.0023732436820864677,1.0
BCS6__Cow_32_34,Cow_32,0,2027,V_single,4,12,7,5.84,1.0,1.0,0.0,0.001590563758199496,0.0022965800017118454,1.0
BCS6__Cow_36,Cow_36,0,2027,V_single,4,1,37,1.0,0.28,0.72,0.72,0.4221063834909567,0.5998249053955078,0.72
BCS6__Cow_36,Cow_36,0,2027,V_single,4,3,37,3.0,0.04,0.96,0.96,0.2469332321208513,0.6409751772880554,0.96
BCS6__Cow_36,Cow_36,0,2027,V_single,4,6,37,6.0,0.0,1.0,1.0,0.13327693139593197,0.693439781665802,1.0
BCS6__Cow_36,Cow_36,0,2027,V_single,4,12,37,12.0,0.0,1.0,1.0,0.10318513165468975,0.6945963501930237,1.0
BCS6__Cow_36_1,Cow_36,0,2027,V_single,4,1,46,1.0,0.68,0.68,0.64,0.5723507566714096,0.2867054045200348,0.68
BCS6__Cow_36_1,Cow_36,0,2027,V_single,4,3,46,3.0,0.4,0.56,0.64,0.4272192220026151,0.3860510289669037,0.4
BCS6__Cow_36_1,Cow_36,0,2027,V_single,4,6,46,6.0,0.5,0.5,0.54,0.3154370546688731,0.4380297064781189,0.5
BCS6__Cow_36_1,Cow_36,0,2027,V_single,4,12,46,12.0,0.38,0.62,0.62,0.21563833061570858,0.5127029418945312,0.38
BCS6__Cow_45_9025,Cow_45,0,2027,V_single,4,1,31,1.0,1.0,1.0,0.0,0.012004863570902894,0.008342859335243702,1.0
BCS6__Cow_45_9025,Cow_45,0,2027,V_single,4,3,31,3.0,1.0,1.0,0.0,0.007343947735284497,0.006033428478986025,1.0
BCS6__Cow_45_9025,Cow_45,0,2027,V_single,4,6,31,6.0,1.0,1.0,0.0,0.005265485553691352,0.005552375689148903,1.0
BCS6__Cow_45_9025,Cow_45,0,2027,V_single,4,12,31,12.0,1.0,1.0,0.0,0.0028779782069247462,0.005886450409889221,1.0
BCS6__Cow_52_29,Cow_52,0,2027,V_single,4,1,55,1.0,1.0,1.0,0.0,0.007363024465011078,0.004527231212705374,1.0
BCS6__Cow_52_29,Cow_52,0,2027,V_single,4,3,55,3.0,1.0,1.0,0.0,0.004369965134779211,0.003232389921322465,1.0
BCS6__Cow_52_29,Cow_52,0,2027,V_single,4,6,55,6.0,1.0,1.0,0.0,0.002998571049974975,0.0027251786086708307,1.0
BCS6__Cow_52_29,Cow_52,0,2027,V_single,4,12,55,12.0,1.0,1.0,0.0,0.0016270482851621579,0.002170540625229478,1.0
BCS6__Cow_7_9008,Cow_7,0,2027,V_single,4,1,19,1.0,1.0,1.0,0.0,0.03209416260560908,0.023459671065211296,1.0
BCS6__Cow_7_9008,Cow_7,0,2027,V_single,4,3,19,3.0,1.0,1.0,0.0,0.01611673527565439,0.011877801269292831,1.0
BCS6__Cow_7_9008,Cow_7,0,2027,V_single,4,6,19,6.0,1.0,1.0,0.0,0.009791207601536261,0.008009024895727634,1.0
BCS6__Cow_7_9008,Cow_7,0,2027,V_single,4,12,19,12.0,1.0,1.0,0.0,0.006387096801881738,0.005807047709822655,1.0
BCS2__Cow_11,Cow_11,1,2027,V_single,0,1,76,1.0,0.34,0.66,0.66,0.1659419902766192,0.07057665288448334,0.0
BCS2__Cow_11,Cow_11,1,2027,V_single,0,3,76,3.0,0.1,0.9,0.9,0.11536571238525373,0.09959094971418381,0.0
BCS2__Cow_11,Cow_11,1,2027,V_single,0,6,76,6.0,0.0,1.0,1.0,0.0865957432799085,0.12300696969032288,0.0
BCS2__Cow_11,Cow_11,1,2027,V_single,0,12,76,12.0,0.0,1.0,1.0,0.062071051548048053,0.11052314937114716,0.0
BCS2__Cow_11_1,Cow_11,1,2027,V_single,0,1,6,1.0,0.64,0.64,0.36,0.1381679747467338,0.05706502124667168,0.0
BCS2__Cow_11_1,Cow_11,1,2027,V_single,0,3,6,3.0,1.0,1.0,0.0,0.05522156796256044,0.025407200679183006,0.0
BCS2__Cow_11_1,Cow_11,1,2027,V_single,0,6,6,6.0,1.0,1.0,0.0,1.5705141846515196e-07,0.0062091355212032795,0.0
BCS2__Cow_11_1,Cow_11,1,2027,V_single,0,12,6,5.38,1.0,1.0,0.0,0.03656559535060038,0.016525495797395706,0.0
BCS2__Cow_11_2,Cow_11,1,2027,V_single,0,1,40,1.0,0.7,0.7,0.6,0.6404972832297661,0.2835357189178467,0.0
BCS2__Cow_11_2,Cow_11,1,2027,V_single,0,3,40,3.0,0.8,0.8,0.38,0.360109756421905,0.21472744643688202,0.0
BCS2__Cow_11_2,Cow_11,1,2027,V_single,0,6,40,6.0,0.6,0.6,0.8,0.37010909315796814,0.2815585434436798,0.0
BCS2__Cow_11_2,Cow_11,1,2027,V_single,0,12,40,12.0,0.58,0.58,0.84,0.22656507779964893,0.23833034932613373,0.0
BCS3__Cow_14,Cow_14,1,2027,V_single,1,1,4,1.0,1.0,1.0,0.0,0.0437384354840872,0.025621019303798676,0.0
BCS3__Cow_14,Cow_14,1,2027,V_single,1,3,4,3.0,1.0,1.0,0.0,0.014381763960816637,0.027729032561182976,0.0
BCS3__Cow_14,Cow_14,1,2027,V_single,1,6,4,3.14,1.0,1.0,0.0,0.02076826096380818,0.02771006152033806,0.0
BCS3__Cow_14,Cow_14,1,2027,V_single,1,12,4,3.88,1.0,1.0,0.0,0.0171331769393954,0.030564485117793083,0.0
BCS3__Cow_14_0011,Cow_14,1,2027,V_single,1,1,4,1.0,1.0,1.0,0.0,0.0669220530250365,0.06991889327764511,0.0
BCS3__Cow_14_0011,Cow_14,1,2027,V_single,1,3,4,3.0,1.0,1.0,0.0,0.024127290142563824,0.06719056516885757,0.0
BCS3__Cow_14_0011,Cow_14,1,2027,V_single,1,6,4,3.48,1.0,1.0,0.0,0.025808734644419302,0.06533113121986389,0.0
BCS3__Cow_14_0011,Cow_14,1,2027,V_single,1,12,4,3.9,1.0,1.0,0.0,0.024485804617610206,0.062256745994091034,0.0
BCS3__Cow_6_103,Cow_6,1,2027,V_single,1,1,4,1.0,0.78,0.78,0.22,0.15165581604191958,0.07126873731613159,0.0
BCS3__Cow_6_103,Cow_6,1,2027,V_single,1,3,4,3.0,1.0,1.0,0.0,0.05437818854471649,0.06803176552057266,0.0
BCS3__Cow_6_103,Cow_6,1,2027,V_single,1,6,4,3.36,0.82,0.82,0.18,0.06035237788541669,0.06462999433279037,0.0
BCS3__Cow_6_103,Cow_6,1,2027,V_single,1,12,4,3.94,0.88,0.88,0.12,0.05951612208725967,0.06628517061471939,0.0
BCS4__Cow_1,Cow_1,1,2027,V_single,2,1,9,1.0,1.0,1.0,0.0,0.01758887978878069,0.008312951773405075,0.0
BCS4__Cow_1,Cow_1,1,2027,V_single,2,3,9,3.0,1.0,1.0,0.0,0.007536486956908412,0.005451185628771782,0.0
BCS4__Cow_1,Cow_1,1,2027,V_single,2,6,9,6.0,1.0,1.0,0.0,0.004380410073642896,0.0043968199752271175,0.0
BCS4__Cow_1,Cow_1,1,2027,V_single,2,12,9,6.56,1.0,1.0,0.0,0.004970396828300376,0.004609229043126106,0.0
BCS4__Cow_26,Cow_26,1,2027,V_single,2,1,7,1.0,1.0,1.0,0.0,0.016482812587418686,0.007819714024662971,0.0
BCS4__Cow_26,Cow_26,1,2027,V_single,2,3,7,3.0,1.0,1.0,0.0,0.006781759566262252,0.005799214821308851,0.0
BCS4__Cow_26,Cow_26,1,2027,V_single,2,6,7,6.0,1.0,1.0,0.0,0.0023139800267107974,0.00497706513851881,0.0
BCS4__Cow_26,Cow_26,1,2027,V_single,2,12,7,5.86,1.0,1.0,0.0,0.005026751590395847,0.005148814991116524,0.0
BCS4__Cow_26_5051,Cow_26,1,2027,V_single,2,1,5,1.0,0.76,0.76,0.24,0.08934376969015187,0.029432768002152443,0.24
BCS4__Cow_26_5051,Cow_26,1,2027,V_single,2,3,5,3.0,1.0,1.0,0.0,0.02592488619441262,0.016183357685804367,0.0
BCS4__Cow_26_5051,Cow_26,1,2027,V_single,2,6,5,3.74,1.0,1.0,0.0,0.028760147298387818,0.016312306746840477,0.0
BCS4__Cow_26_5051,Cow_26,1,2027,V_single,2,12,5,4.56,1.0,1.0,0.0,0.017510696047293956,0.01456368900835514,0.0
BCS4__Cow_27_9008,Cow_27,1,2027,V_single,2,1,4,1.0,0.68,0.68,0.32,0.021805257727440748,0.019629573449492455,0.32
BCS4__Cow_27_9008,Cow_27,1,2027,V_single,2,3,4,3.0,1.0,1.0,0.0,0.007494230853534938,0.017763236537575722,0.0
BCS4__Cow_27_9008,Cow_27,1,2027,V_single,2,6,4,3.3,1.0,1.0,0.0,0.008366857607741302,0.017822084948420525,0.0
BCS4__Cow_27_9008,Cow_27,1,2027,V_single,2,12,4,3.86,1.0,1.0,0.0,0.005980571253500898,0.018033817410469055,0.0
BCS4__Cow_29_7007,Cow_29,1,2027,V_single,2,1,4,1.0,1.0,1.0,0.0,0.27535023600995545,0.15352793037891388,0.0
BCS4__Cow_29_7007,Cow_29,1,2027,V_single,2,3,4,3.0,1.0,1.0,0.0,0.09746274394137024,0.09185852855443954,0.0
BCS4__Cow_29_7007,Cow_29,1,2027,V_single,2,6,4,3.26,1.0,1.0,0.0,0.1258294101062343,0.11157822608947754,0.0
BCS4__Cow_29_7007,Cow_29,1,2027,V_single,2,12,4,3.88,1.0,1.0,0.0,0.07271494401039785,0.09684836119413376,0.0
BCS4__Cow_33,Cow_33,1,2027,V_single,2,1,21,1.0,1.0,1.0,0.0,0.00797380018773287,0.008988114073872566,0.0
BCS4__Cow_33,Cow_33,1,2027,V_single,2,3,21,3.0,1.0,1.0,0.0,0.0039860877044555565,0.007103483192622662,0.0
BCS4__Cow_33,Cow_33,1,2027,V_single,2,6,21,6.0,1.0,1.0,0.0,0.0027982894178319225,0.006753135938197374,0.0
BCS4__Cow_33,Cow_33,1,2027,V_single,2,12,21,12.0,1.0,1.0,0.0,0.0015034142483113734,0.006023259833455086,0.0
BCS4__Cow_4,Cow_4,1,2027,V_single,2,1,4,1.0,1.0,1.0,0.0,0.009734259467027504,0.009410165250301361,0.0
BCS4__Cow_4,Cow_4,1,2027,V_single,2,3,4,3.0,1.0,1.0,0.0,0.0038733812704622723,0.005119492299854755,0.0
BCS4__Cow_4,Cow_4,1,2027,V_single,2,6,4,3.4,1.0,1.0,0.0,0.004318960409222169,0.0060074422508478165,0.0
BCS4__Cow_4,Cow_4,1,2027,V_single,2,12,4,3.88,1.0,1.0,0.0,0.003211399432642736,0.005402132868766785,0.0
BCS4__Cow_41,Cow_41,1,2027,V_single,2,1,3,1.0,1.0,1.0,0.0,0.002947432573408148,0.004456551279872656,0.0
BCS4__Cow_41,Cow_41,1,2027,V_single,2,3,3,3.0,1.0,1.0,0.0,4.97666121639877e-08,0.0037339748814702034,0.0
BCS4__Cow_41,Cow_41,1,2027,V_single,2,6,3,2.68,1.0,1.0,0.0,0.0012622427331393344,0.004036397207528353,0.0
BCS4__Cow_41,Cow_41,1,2027,V_single,2,12,3,2.96,1.0,1.0,0.0,0.001029037307987028,0.003788500791415572,0.0
BCS4__Cow_48,Cow_48,1,2027,V_single,2,1,3,1.0,1.0,1.0,0.0,0.011247023061247474,0.00932374969124794,0.0
BCS4__Cow_48,Cow_48,1,2027,V_single,2,3,3,3.0,1.0,1.0,0.0,3.2612063116977266e-08,0.006787776947021484,0.0
BCS4__Cow_48,Cow_48,1,2027,V_single,2,6,3,2.74,1.0,1.0,0.0,0.004382708184453182,0.008042053319513798,0.0
BCS4__Cow_48,Cow_48,1,2027,V_single,2,12,3,3.0,1.0,1.0,0.0,0.003094329618860167,0.00720770051702857,0.0
BCS4__Cow_4_1,Cow_4,1,2027,V_single,2,1,39,1.0,1.0,1.0,0.0,0.005086550449847435,0.007909591309726238,0.0
BCS4__Cow_4_1,Cow_4,1,2027,V_single,2,3,39,3.0,1.0,1.0,0.0,0.0026778528391709637,0.006072269752621651,0.0
BCS4__Cow_4_1,Cow_4,1,2027,V_single,2,6,39,6.0,1.0,1.0,0.0,0.0020604173783486954,0.006883031222969294,0.0
BCS4__Cow_4_1,Cow_4,1,2027,V_single,2,12,39,12.0,1.0,1.0,0.0,0.0015670379501146194,0.006864472758024931,0.0
BCS4__Cow_6,Cow_6,1,2027,V_single,2,1,7,1.0,0.82,0.82,0.18,0.024889199363651426,0.010900442488491535,0.18
BCS4__Cow_6,Cow_6,1,2027,V_single,2,3,7,3.0,0.94,0.94,0.06,0.01175026083018715,0.010592173784971237,0.06
BCS4__Cow_6,Cow_6,1,2027,V_single,2,6,7,6.0,1.0,1.0,0.0,0.003996896467902205,0.0113151203840971,0.0
BCS4__Cow_6,Cow_6,1,2027,V_single,2,12,7,5.88,0.98,0.98,0.02,0.008276851536578424,0.01132967323064804,0.02
BCS5__Cow_12_NOTAG,Cow_12,1,2027,V_single,3,1,3,1.0,1.0,1.0,0.0,0.02068275762111032,0.011009651236236095,1.0
BCS5__Cow_12_NOTAG,Cow_12,1,2027,V_single,3,3,3,3.0,1.0,1.0,0.0,2.8201880517633452e-08,0.00879113283008337,1.0
BCS5__Cow_12_NOTAG,Cow_12,1,2027,V_single,3,6,3,2.82,1.0,1.0,0.0,0.0074453996270325605,0.009366445243358612,1.0
